"ITEMID","VISIBLENAME","DESC","VAL","SLOTID","WEAPONTYPE","AREA","CANSALE","CURRENTUPGRADENUM","DCSCSV","WAITTIME","SOUNDID","ATTACKCOUNT","SELECTTYPE","IFF","DEFAULTTARGETTEAM","SWITCHTEAM","SELFTARGET","TARGETING"
"A4170","鎖帷子入りコート","鎖帷子を仕込んだコートだ。","103000","BODY",,,"TRUE","0",,,,,,,,,,
"A4171","陣羽織","将軍が陣頭指揮を執るときに着る鎧一式だ。","180000","BODY",,,"TRUE","0",,,,,,,,,,
"A4172","藤の笠","簡易な雨具だ。","1600","HEAD",,,"TRUE","0",,,,,,,,,,
"A4173","危ない水着","セーフ！これを着ていても問題にはならないが、/正気を疑われるだろう。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4174","危険な海パン","セーフ！これを着ていても問題にはならないが、/正気を疑われるだろう。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4175","木綿の手拭","木綿でできた手拭だ。/頭に巻けば何もないよりましだろう。","200","HEAD",,,"TRUE","0",,,,,,,,,,
"A4176","堂場・金太郎の鉄兜","伝説の竜狩りこと堂場・金太郎氏が/愛用していたと伝えられる兜だ。角がついている。","26000","HEAD",,,"TRUE","0",,,,,,,,,,
"A4177","破壊光線刀","普段は柄だけだが、戦闘時には/超高温のエネルギーの刃を出す剣だ。","9970000","ARM",,,"TRUE","0",,,,,,,,,,
"A4178","合金の盾","合金でできた軽量な盾。","42000","OTHER",,,"TRUE","0",,,,,,,,,,
"A4179","魔力の盾","魔力でできた軽量な盾。宙に浮いている盾。","24000","OTHER",,,"TRUE","0",,,,,,,,,,
"A4180","魔法の法被","ハッピーな気分になれる法被だ。","7800","BODY",,,"TRUE","0",,,,,,,,,,
"A4181","セクシーアーマー","余り実用的とは言い難い鎧だ。女性しか身に着けられない。","180000","BODY",,,"TRUE","0",,,,,,,,,,
"A4182","皮の鞭","皮でできた鞭だ。","9500","ARM","WT0012","46","TRUE","0",,,,"1",,,,,,
"A4183","鎖の鞭","鎖でできた、より頑丈な鞭だ。","16000","ARM","WT0012","46","TRUE","0",,,,"1",,,,,,
"A4184","フレイル","棒の先に鎖と鉄球が付いたもの。","22000","ARM","WT0014","40","TRUE","0",,,,"1",,,,,,
"A4185","モーニングスター","棒の先に鉄球が付いたもの。","18000","ARM","WT0014","38","TRUE","0",,,,"1",,,,,,
"A4186","三節混","関節を持つ棒。武術の達人が使うと強い。/3回攻撃できる。","17500","ARM","WT0014","50","TRUE","0",,,,"3",,,,,,
"A4187","ヌンチャク","関節を持つ棒。武術の達人が使うと強い。/2回攻撃できる。","12100","ARM","WT0014","40","TRUE","0",,,,"2",,,,,,
"A4188","樫の棍棒","棍棒だ。","2400","ARM","WT0008","32","TRUE","0",,,,"1",,,,,,
"A4189","セキュリティバトン","棍棒だ。","4400","ARM","WT0008","25","TRUE","0",,,,"1",,,,,,
"A4190","登山ピッケル","登山家が使うピッケルだ。","4500","ARM","WT0008","24","TRUE","0",,,,"1",,,,,,
"A4191","トンファー","L字型をした棍棒だ。","4500","ARM","WT0008","30","TRUE","0",,,,"1",,,,,,
"A4192","板剣","鉄板を切り出したような外見のデカい剣だ。かなり重い。","126000","ARM","WT0003","55","TRUE","0",,,,"1",,,,,,
"A4193","シェクモテ","名前の由来は定かではないが、デカい剣だ。非常に重い。","155000","ARM","WT0003","55","TRUE","0",,,,"1",,,,,,
"A4194","粗末な槍","え、ちっちゃ・・・","1980","ARM","WT0006","15","TRUE","0",,,,"1",,,,,,
"A4195","磨かれた槍","誰かが俺の槍を磨けと命令して磨かせた槍だ。/光耐性が少し上昇する。","19800","ARM","WT0006","55","TRUE","0",,,,"1",,,,,,
"A4196","竹槍","東の国では最強武器として伝説に名をのこす武器だ。/精神力が上昇するおまけつき。","980","ARM","WT0006","45","TRUE","0",,,,"1",,,,,,
"A4197","死神の大鎌","どくろのマークがついた大鎌。","89000","ARM","WT0015","45","TRUE","0",,,,"1",,,,,,
"A4198","装飾付きサーベル","装飾が付いたサーベルで、おそらく近衛兵などが使っているものだろう。/高く売れそうだ。","115000","ARM","WT0001","38","TRUE","0",,,,"1",,,,,,
"A4199","鉄のダガー","量産されている比較的安価な剣だ。","3500","ARM","WT0002","22","TRUE","0",,,,"1",,,,,,
"A4200","鋼のダガー","量産されている比較的安価な剣だ。","3500","ARM","WT0002","22","TRUE","0",,,,"1",,,,,,
"A4201","骨の剣","謎の骨でできた剣だ。","98000","ARM","WT0001","32","TRUE","0",,,,"1",,,,,,
"A4202","メイス","一般的なメイス。古い武器だが実用性は高い。","14500","ARM","WT0008","30","TRUE","0",,,,"1",,,,,,
"A4203","壊れた魔道銃","壊れてしまったので撃てないが、メイスとして使えるだろう。","24000","ARM","WT0008","35","TRUE","0",,,,"1",,,,,,
"A4204","三俣の鞭","3本の鞭を束ねたもの。3回攻撃できる。","18500","ARM","WT0012","48","TRUE","0",,,,"3",,,,,,
"A4205","八俣の鞭","8本の鞭を束ねたもの。8回攻撃できる。","33000","ARM","WT0012","48","TRUE","0",,,,"8",,,,,,
"A4206","やどかりの殻の剣","やどかりの殻の謎の成分で作った剣だ。/とてつもなく強くて高価だ。","1710000","ARM","WT0001","40","TRUE","0",,,,"1",,,,,,
"A4207","木こりの斧","木を伐採するための斧だ。/安物だが使い勝手はいい。薪を作るために広く普及している。","2500","ARM","WT0001","34","TRUE","0",,,,"1",,,,,,
"A4208","奇妙な肉","謎の肉だ。あまり気は乗らないが食べることもできるだろう。/食べると低確率で発狂する。","25",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4209","＜本＞状態異常の取説１","木化は厄介な状態異常だ。足が木になり、動けなくなる可能性が高まる。しかし水を受けて回復出来たり、地面から栄養を吸って回復もできるのだ。だからと言って放置するのは危険かもしれない。一部の魔術では即死の危険もあるからだ。","200",,,,"TRUE","0",,,,,,,,,,
"A4210","＜本＞状態異常の取説２","黄金化は危険な状態異常だ。錬金術が発展して普及するにつれ、黄金化は深刻な病として広まってきた。黄金化している人物は動けず、また魔術の作業により爆発するなどして即死することがある。早めに治療したほうが良いだろう。","200",,,,"TRUE","0",,,,,,,,,,
"A4211","＜本＞状態異常の取説３","消滅は肉体が完全に消滅して、魂のみとなった状態だ。この状態から生還したものは多くないが、一部の魔術により蘇生することもできる。強力な魔法には消滅の効果が付与されていることが多く、強大な魔術師との戦いでは消滅の回避が最優先となるだろう。","200",,,,"TRUE","0",,,,,,,,,,
"A4212","＜本＞状態異常の取説４","湿潤は濡れている、炎上は燃えている、凍結は凍っている、麻痺は体が動かない状態だ。どれもそのうち治るので、放っておいてもよいが、治療できる手段があるならそうすべきだ。これらの状態異常は行動できなくなったり、耐性が変わったりするからだ。","200",,,,"TRUE","0",,,,,,,,,,
"A4213","細身の優雅な剣","細身の剣だ。優雅な装飾があり、軽くて使いやすい。","64000","ARM","WT0001","38","TRUE","0","DEX",,,,,,,,,
"A4214","アルケミコーラ","体の調子が悪い？そんな時はアルケミコーラにお任せ！錬金物質配合で謎の神秘的作用があなたの健康をサポート！アルケミコーラは国際錬金術研究委員会の登録商品です。※注意：飲みすぎると体が黄金化する場合があります。1日1本までにしてください。","200",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4215","アルケミコーラEx","体の調子が悪い？そんな時はアルケミコーラExにお任せ！錬金物質2倍配合で謎の神秘的作用があなたの健康をサポート！アルケミコーラは国際錬金術研究委員会の登録商品です。※注意：飲みすぎると体が黄金化する場合があります。1日1本までにしてください。","400",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4216","スーパーアルケミコーラ","体の調子が悪い？そんな時はスーパーアルケミコーラにお任せ！錬金物質4倍配合で謎の神秘的作用があなたの健康をサポート！アルケミコーラは国際錬金術研究委員会の登録商品です。※注意：飲みすぎると体が黄金化する場合があります。1日1本までにしてください。","800",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4217","スーパーアルケミコーラDuplexEdition","体の調子が悪い？そんな時はスーパーアルケミコーラDuplexEditionにお任せ！錬金物質8倍配合で謎の神秘的作用があなたの健康をサポート！アルケミコーラは国際錬金術研究委員会の登録商品です。※注意：飲みすぎると体が黄金化する場合があります。1日1本までにしてください。","1600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4218","スーパーアルケミコーラ・クアンタム","体の調子が悪い？そんな時はスーパーアルケミコーラクアンタムにお任せ！錬金物質16倍配合で謎の神秘的作用があなたの健康をサポート！アルケミコーラは国際錬金術研究委員会の登録商品です。※注意：飲みすぎると体が黄金化する場合があります。1日1本までにしてください。","3200",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4219","軽量バックラー","軽く作られた小盾。","3600","OTHER",,,"TRUE","0",,,,,,,,,,
"A4220","木の小盾","軽く作られた小盾。","2500","OTHER",,,"TRUE","0",,,,,,,,,,
"A4221","バイキングのラウンドシールド","北方海賊が使っていた、木と鉄の大きな盾。","12000","ARM","WT0007","30","TRUE","0",,,,"1",,,,,,
"A4222","うろこの盾","鱗を貼り合わせた盾。水に強い。","5600","OTHER",,,"TRUE","0",,,,,,,,,,
"A4223","やどかりの殻の盾","やどかりの殻の謎の成分で作った盾だ。/とてつもなく強くて高価だ。","640000","OTHER",,,"TRUE","0",,,,,,,,,,
"A4224","ウナギ","魚の一種だ。焼くとおいしい。/しかし、これを武器として使うのか？正気か？","500","ARM","WT0012","15","TRUE","0",,,,"1",,,,,,
"A4225","異常発達した誰かの上腕だったもの","これは人の腕だ！！これを武器として使うのか？正気か？","1","ARM","WT0008","25","TRUE","0",,,,"1",,,,,,
"A4226","巨大ハンマー","大規模な建築で使われる工具。","3800","ARM","WT0008","25","TRUE","0",,,,"1",,,,,,
"A4227","巨大レンチ","大規模な建築で使われる工具。","3800","ARM","WT0008","25","TRUE","0",,,,"1",,,,,,
"A4228","バールのようなもの","大規模な建築で使われる工具。","2800","ARM","WT0008","25","TRUE","0",,,,"1",,,,,,
"A4229","栄養ドリンク「神秘パワー」","魔力と体力を回復するが、正気度が下がる。","980",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4230","怪しい栄養ドリンク","魔力と体力を回復するが、正気度が下がる。まれに発狂する。","698",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4231","割りばし","これを武器として使うのか？正気か？","10","ARM","WT0002","3","TRUE","0",,,,"1",,,,,,
"A4232","銀の短剣","銀でできた短剣。魔物を払う効果があると信じられている。","8800","ARM","WT0002","18","TRUE","0",,,,"1",,,,,,
"A4233","生憎これしか持っていない小さなナイフ","非常に小さいナイフだが、達人が使えばあらゆる攻撃をブロックできるという。/物理攻撃ブロック率が上昇する。","800","OTHER",,,"TRUE","0",,,,,,,,,,
"A4234","シルフィード","軽量で細身の剣だ。2回攻撃できる。","114000","ARM","WT0001","40","TRUE","0",,,,"2",,,,,,
"A4235","メイヴ","軽量で細身の剣だ。2回攻撃できる。","108000","ARM","WT0001","40","TRUE","0",,,,"2",,,,,,
"A4236","魔法剣「メビウス」","魔力が宿った長剣だ。装備すると強力な攻撃を発動できる。/無限を表す印がついている。","260000","ARM","WT0001","40","TRUE","0",,,,"1",,,,,,
"A4237","魔法剣「セブンスター」","魔力が宿った長剣だ。装備すると強力な攻撃を発動できる。/7つの星の文様がある。","260000","ARM","WT0001","40","TRUE","0",,,,"1",,,,,,
"A4238","魔法剣「ウィンストン」","魔力が宿った長剣だ。装備すると強力な攻撃を発動できる。","260000","ARM","WT0001","40","TRUE","0",,,,"1",,,,,,
"A4239","魔法剣「ピース」","魔力が宿った長剣だ。装備すると強力な攻撃を発動できる。","260000","ARM","WT0001","40","TRUE","0",,,,"1",,,,,,
"A4240","魔法剣「キャメル」","魔力が宿った長剣だ。装備すると強力な攻撃を発動できる。/砂漠にたたずむ四つ足の生き物が書かれている","260000","ARM","WT0001","40","TRUE","0",,,,"1",,,,,,
"A4241","地下室への鍵","秘密の部屋への鍵。","50","OTHER",,,"TRUE","0",,,,,,,,,,
"A4242","フォーク","何かを食べるときに使う小さな槍だ。","50","ARM","WT0006","5","TRUE","0",,,,"1",,,,,,
"A4243","つまようじ","変な名前だが軽量で使い勝手の良いクロスボウだ。射程はあまりないが一式が安く手に入る。","4200","ARM","WT0010","38","TRUE","0",,,,"1",,,,,,
"A4244","邪剣「夜」","かつてある女がその名を口にした伝説の剣だ。/しかしそれほど強くはないみたいだ。","114514","ARM","WT0001","41","TRUE","0",,,,"1",,,,,,
"A4245","聖剣「月」","かつてある男がその名を口にした伝説の剣だ。/しかしそれほど強くはないみたいだ。","191900","ARM","WT0001","41","TRUE","0",,,,"1",,,,,,
"A4246","合板の盾","木を貼り合わせて作った頑丈で手ごろで人気な盾だ。","6800","OTHER",,,"TRUE","0",,,,,,,,,,
"A4247","鉄の小盾","金属製の頑丈な盾だ。","7000","OTHER",,,"TRUE","0",,,,,,,,,,
"A4248","処刑人の斧","罪人の首を落とすための鈍い色をした巨大な斧だ。","57000","ARM","WT0003","50","TRUE","0",,,,"1",,,,,,
"A4249","鋼の小盾","金属製の頑丈な盾だ。","12000","OTHER",,,"TRUE","0",,,,,,,,,,
"A4250","やどかりキラー","極めて重く硬く、そして大きい剣だ。/衝撃を一点に集中させるデザインをしている。/これほどの重量をもってしてもやどかりを倒すのは困難だ。","160000","ARM","WT0003",,"TRUE","0",,,,,,,,,,
"A4251","ダイヤモンドの剣","光り輝く剣だ。実用的ではないが売れば高値が付くだろう。","888000","ARM","WT0001","36","TRUE","0",,,,,,,,,,
"A4252","金の剣","光り輝く剣だ。実用的ではないが売れば高値が付くだろう。","444000","ARM","WT0001","36","TRUE","0",,,,,,,,,,
"A4253","金の短剣","光り輝く剣だ。実用的ではないが売れば高値が付くだろう。","222000","ARM","WT0002","20","TRUE","0",,,,,,,,,,
"A4254","竹筒に入ったお茶","体力と精神力をわずかに回復する。","100",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4255","弁当飯","体力をわずかに回復する。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4256","漬物","体力をわずかに回復する。","100",,,,"TRUE","0",,,,"1",,,,,,
"A4257","漬物石","鈍器として使えるかもしれない。少なくとも何もないよりましだろう。","50","ARM","WT0008","5","TRUE","0",,,,"1",,,,,,
"A4258","瓦","盾として使えるかもしれない。少なくとも何もないよりましだろう。","50","OTHER",,,"TRUE","0",,,,"1",,,,,,
"A4259","レンガ","鈍器として使えるかもしれない。少なくとも何もないよりましだろう。","50","ARM","WT0008","5","TRUE","0",,,,"1",,,,,,
